index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
112635,402-9909156-6612353,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3879,JNE3879-DR-L,Western Dress,L,B09SDZHJ3Q,Shipped,1,INR,661.0,BENGALURU,KARNATAKA,560067.0,IN,,false,,false
112636,406-9776312-6088316,2022-06-12,Cancelled,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-XS,kurta,XS,B09HMY3YLT,Unshipped,1,INR,422.0,GHAZIABAD,UTTAR PRADESH,201002.0,IN,,false,,false
112637,404-0692420-5740328,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,NW013,NW013-ST-SR-L,Set,L,B0928XJX1F,Shipped,1,INR,475.0,NEW DELHI,DELHI,110025.0,IN,,false,,false
112638,406-8181420-6789104,2022-06-12,Cancelled,Merchant,Amazon.in,Standard,J0349,J0349-SET-M,Set,M,B099NWNGVK,,0,INR,804.76,PUDUPAKKAM,TAMIL NADU,603103.0,IN,,false,Easy Ship,false
112639,406-8181420-6789104,2022-06-12,Cancelled,Merchant,Amazon.in,Standard,J0348,J0348-SET-M,Set,M,B09HNS3PZF,,0,INR,455.24,PUDUPAKKAM,TAMIL NADU,603103.0,IN,,false,Easy Ship,false
112640,408-7094420-9286701,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,SET287,SET287-KR-NP-L,Set,L,B099NM6SKS,Shipped,1,INR,626.0,BENGALURU,KARNATAKA,560097.0,IN,,false,,false
112641,402-8916655-2858742,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,J0335,J0335-DR-M,Western Dress,M,B09831XC46,Shipped,1,INR,1294.0,HSIIDC SOHNA,HARYANA,122103.0,IN,,false,,false
112642,402-1033330-6613945,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,J0203,J0203-TP-S,Top,S,B0965MD798,Shipped,1,INR,568.0,NEW DELHI,DELHI,110037.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112643,408-8299176-3625128,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,SET145,SET145-KR-NP-XL,Set,XL,B0822V3DMF,Shipped,1,INR,764.0,CHANDIGARH,CHANDIGARH,160023.0,IN,,false,,false
112644,408-6311916-7333955,2022-06-12,Shipped,Amazon,Amazon.in,Standard,JNE3784,JNE3784-KR-XS,kurta,XS,B09K3X66GN,Shipped,1,INR,0.0,LUCKNOW,UTTAR PRADESH,226005.0,IN,,false,,false
112645,407-3708300-7541129,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,J0389,J0389-TP-S,Top,S,B09YNZMX44,Shipped,1,INR,665.0,HYDERABAD,TELANGANA,500047.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112646,171-1334703-3098716,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,SET375,SET375-KR-NP-XL,Set,XL,B09RKFLLF1,Shipped,1,INR,696.0,NEW DELHI,DELHI,110021.0,IN,,false,,false
112647,406-7510015-2161138,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-M,kurta,M,B099FC9KR1,Shipped,1,INR,292.0,INDORE,MADHYA PRADESH,452010.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112648,402-0493013-9056366,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-M,kurta,M,B099FC9KR1,Shipped,1,INR,292.0,PATIALA,PUNJAB,147001.0,IN,,false,,false
112649,408-9543023-0956301,2022-06-12,Cancelled,Merchant,Amazon.in,Standard,J0285,J0285-SKD-L,Set,L,B08QGHTFWF,,0,INR,1287.5,PUNE,MAHARASHTRA,412207.0,IN,,false,Easy Ship,false
112650,408-2206331-6639546,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3630,JNE3630-KR-XXXL,kurta,3XL,B09CT4QFXS,Shipped,1,INR,399.0,PUNE,MAHARASHTRA,412207.0,IN,,false,,false
112651,402-5356073-9261103,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,SET402,SET402-KR-NP-XXXL,Set,3XL,B09VC5Z5Z7,Shipped,1,INR,988.0,Hyderabad,TELANGANA,502319.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112652,408-4684222-3393157,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-XS,Set,XS,B09RPCWKJW,Shipped,1,INR,1186.0,ARARIA,BIHAR,854311.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112653,408-4684222-3393157,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-XS,kurta,XS,B08KRXDR4Y,Shipped,1,INR,399.0,ARARIA,BIHAR,854311.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112654,406-0148893-4160356,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,SET414,SET414-KR-NP-XXXL,Set,3XL,B09Y3GDBW3,Shipped,1,INR,999.0,MUMBAI,MAHARASHTRA,400058.0,IN,,false,,false
112655,405-8894777-1805141,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3730,JNE3730-KR-S,kurta,S,B09HMG7SGL,Shipped,1,INR,301.0,DEOGHAR,JHARKHAND,814112.0,IN,,false,,false
112656,407-1425414-8465901,2022-06-12,Cancelled,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-XL,kurta,XL,B081WPK66G,Cancelled,0,,,BENGALURU,KARNATAKA,560068.0,IN,,false,,false
112657,406-2929184-0599554,2022-06-12,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XL,kurta,XL,B082W8BXW1,Unshipped,1,INR,376.0,MUMBAI,MAHARASHTRA,400060.0,IN,,false,,false
112658,408-8845408-6745106,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XXL,Western Dress,XXL,B09SDXSQ33,Shipped,1,INR,735.0,UJJAIN,MADHYA PRADESH,456001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112659,406-0731863-7219520,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3879,JNE3879-DR-XXXL,Western Dress,3XL,B09SDY4TFG,Shipped,1,INR,661.0,Bengaluru,KARNATAKA,560102.0,IN,,false,,false
112660,403-3185277-5308321,2022-06-12,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3721,JNE3721-KR-XS,kurta,XS,B099FCBF34,Shipped,1,INR,292.0,CHENNAI,TAMIL NADU,600069.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC,Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO,Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS,Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC,Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES,Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
112661,407-2273167-1654722,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXXL,kurta,3XL,B0828PD16L,Shipped,1,INR,471.0,Vadodara,Gujarat,390012.0,IN,,false,,false
112662,405-6601795-1123559,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,SET288,SET288-KR-NP-XL,Set,XL,B09M6S4DML,Shipped,1,INR,631.0,BENGALURU,KARNATAKA,560019.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112663,405-4173762-4393134,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-L,Set,L,B09K39CKVP,Shipped,1,INR,702.0,TIRUCHIRAPPALLI,TAMIL NADU,620026.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112664,405-9082319-3421954,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XXL,Western Dress,XXL,B09SDXSQ33,Shipped,1,INR,735.0,RAMANATTUKARA,KERALA,673632.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112665,408-7231819-6468311,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3160,JNE3160-KR-S,kurta,S,B07K3432K9,Shipped,1,INR,729.0,HYDERABAD,TELANGANA,500083.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112666,408-0532621-1845931,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3363,JNE3363-KR-1032-L,kurta,L,B07T3ZRHR8,Shipped,1,INR,376.0,HYDERABAD,TELANGANA,500094.0,IN,,false,,false
112667,403-7032957-2996338,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3619,JNE3619-KR-XXL,kurta,XXL,B091Q97C9S,Shipped,1,INR,301.0,GUNTUR,ANDHRA PRADESH,522006.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112668,403-7032957-2996338,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3482,JNE3482-KR-XXL,kurta,XXL,B08HK1DGRW,Shipped,1,INR,318.0,GUNTUR,ANDHRA PRADESH,522006.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112669,403-6528507-6937942,2022-06-12,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3764,JNE3764-KR-XXL,kurta,XXL,B09K43LTKW,Shipped,1,INR,387.0,GUNTUR,ANDHRA PRADESH,522006.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO,Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS,Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC,Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES,Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE,Amazon PLCC Free-Financing Universal Merchant AAT-5DVF2TMYR72D4,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
112670,408-5723352-1021925,2022-06-12,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET185,SET185-KR-NP-L,Set,L,B082Z36JBJ,Shipped,1,INR,0.0,PATNA,BIHAR,800014.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO,Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS,Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC,Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES,Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811",false,Easy Ship,false
112671,407-1480173-6011554,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,SET386,SET386-KR-NP-S,Set,S,B09K3YFPSS,Shipped,1,INR,599.0,ALLAHABAD,UTTAR PRADESH,211002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112672,404-8013071-9249930,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3887,JNE3887-KR-M,kurta,M,B09TZX82WT,Shipped,1,INR,526.0,SAHIBGANJ,JHARKHAND,816109.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112673,408-0360583-7620331,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-S,Top,S,B08N48GPXB,Shipped,1,INR,518.0,AGAR,MADHYA PRADESH,465441.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112674,403-3478084-6343567,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,SET058,SET058-KR-NP-L,Set,L,B07R487XRD,Shipped,1,INR,847.0,BENGALURU,KARNATAKA,560043.0,IN,,false,,false
112675,405-0799429-9789102,2022-06-12,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3817,JNE3817-KR-S,kurta,S,B09LV1KQS1,Shipped,1,INR,449.0,SILIGURI,WEST BENGAL,734003.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO,Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS,Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC,Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES,Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
112676,403-9155978-9797104,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,SET342,SET342-KR-NP-N-XXL,Set,XXL,B09Q18R2RN,Shipped,1,INR,850.0,BANGALORE,KARNATAKA,560055.0,IN,,false,,false
112677,408-7430776-5298735,2022-06-12,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET392,SET392-KR-NP-M,Set,M,B09RKFDT7Q,Shipped,1,INR,799.0,PUNE,MAHARASHTRA,411039.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO,Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS,Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC,Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES,Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE,Amazon PLCC Free-Financing Universal Merchant AAT-S7ABCHMT36NJC,Amazon PLCC Free-Financing Universal Merchant AAT-5DVF2TMYR72D4,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
112678,404-0044525-0164351,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP-XS,Set,XS,B09RKDH2BT,Shipped,1,INR,999.0,NAVSARI,Gujarat,396445.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
112679,408-7784340-1783555,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,JNE3659,JNE3659-TP-N-M,Top,M,B08ZH99ND2,Shipped,1,INR,493.0,GARHMUKTESHWAR,UTTAR PRADESH,245205.0,IN,,false,,false
112680,404-6409952-3396310,2022-06-12,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0008,J0008-SKD-S,Set,S,B0894XGJ83,Shipped,1,INR,1075.0,shimla,HIMACHAL PRADESH,171003.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO,Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS,Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC,Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES,Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE,Amazon PLCC Free-Financing Universal Merchant AAT-5DVF2TMYR72D4,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",false,Easy Ship,false
