index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
96440,404-4901284-3961162,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,SET444,SET444-KR-SH-XXXL,Set,3XL,B0B3N7NJJ3,Shipped,1,INR,899.0,MORADABAD,UTTAR PRADESH,244001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96441,404-2814443-6255567,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,SET442,SET442-KR-NP-XXXL,Set,3XL,B0B3X1ZSZP,Shipped,2,INR,1542.0,MORADABAD,UTTAR PRADESH,244001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96442,407-4522301-4632302,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3412,JNE3412-KR-L,kurta,L,B0893DDJDL,Shipped,1,INR,435.0,Rampur,UTTAR PRADESH,244901.0,IN,,false,,false
96443,402-8890769-9269915,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE2305,JNE2305-KR-533-XL,kurta,XL,B07GRQVB2G,Shipped,1,INR,376.0,BHUBANESWAR,ODISHA,751019.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96444,404-2858188-3516308,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Shipped,1,INR,735.0,VASCO DA GAMA,GOA,403726.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96445,403-4930178-5004361,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3613,JNE3613-KR-M,kurta,M,B08XW3RW7P,Shipped,1,INR,399.0,PANVEL,MAHARASHTRA,410206.0,IN,,false,,false
96446,404-9132114-7441943,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3722,JNE3722-KR-M,kurta,M,B09BQHDRFZ,Shipped,1,INR,301.0,DHARWAD,KARNATAKA,580001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96447,404-9132114-7441943,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-L,kurta,L,B08RP49CLQ,Shipped,1,INR,540.0,DHARWAD,KARNATAKA,580001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96448,404-9132114-7441943,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3601,JNE3601-KR-M,kurta,M,B08QJL3RQ5,Shipped,1,INR,329.0,DHARWAD,KARNATAKA,580001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96449,404-9132114-7441943,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3722,JNE3722-KR-L,kurta,L,B09BQBB47Y,Shipped,1,INR,301.0,DHARWAD,KARNATAKA,580001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96450,403-6890271-2526741,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3431,JNE3431-KR-XXL,kurta,XXL,B08KRZQWTH,Shipped,1,INR,333.0,UTHUKKOTTAI,TAMIL NADU,602026.0,IN,,false,,false
96451,408-9184775-1206753,2022-06-24,Shipped - Picked Up,Merchant,Amazon.in,Standard,JNE3449,JNE3449-KR-XL,kurta,XL,B08BFL5B9S,Shipped,1,INR,301.0,VEERAVANALLUR,TAMIL NADU,627426.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-UFMRPWCRGE2ZM,Amazon PLCC Free-Financing Universal Merchant AAT-SF4YGC5K3O574,Amazon PLCC Free-Financing Universal Merchant AAT-SUBB5QVZKACYG,Amazon PLCC Free-Financing Universal Merchant AAT-CF5ZF57364I7G,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
96452,403-6988856-6986720,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,J0283,J0283-SET-L,Set,L,B08QGQKRFY,Shipped,1,INR,1018.0,MADURAI,TAMIL NADU,625009.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96453,403-2305220-5475502,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3892,JNE3892-TP-XXXL,Top,3XL,B09TZS71GP,Shipped,1,INR,648.0,MUMBAI,MAHARASHTRA,400083.0,IN,VPC-44571-44201687 Coupon,false,,false
96454,408-9795316-4751563,2022-06-24,Cancelled,Amazon,Amazon.in,Expedited,SET335,SET335-KR-NP-XXXL,Set,3XL,B09Y3FNK98,Unshipped,1,INR,771.0,NEW DELHI,DELHI,110052.0,IN,,false,,false
96455,171-6157951-5116310,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,MEN5004,MEN5004-KR-XXXL,kurta,3XL,B08YZ2W99X,Shipped,1,INR,688.0,KOLKATA,WEST BENGAL,700028.0,IN,,false,,false
96456,404-3613683-5855500,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,J0379,J0379-SKD-M,Set,M,B09M6SF2XW,Shipped,1,INR,1301.0,JABALPUR,MADHYA PRADESH,482002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96457,404-3613683-5855500,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,J0382,J0382-SKD-M,Set,M,B09M6TZJYC,Shipped,1,INR,1268.0,JABALPUR,MADHYA PRADESH,482002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96458,403-8087850-2893101,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XXL,Western Dress,XXL,B09SDXSQ33,Shipped,1,INR,735.0,AHMEDABAD,Gujarat,380058.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96459,407-2533825-3235506,2022-06-24,Cancelled,Amazon,Amazon.in,Expedited,J0285,J0285-SKD-M,Set,M,B08QGNW2H8,Cancelled,0,,,PUNE,MAHARASHTRA,411022.0,IN,,false,,false
96460,405-3978413-4305958,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,SET128,SET128-KR-DH-L,Set,L,B07WZFSS28,Shipped,1,INR,985.0,PIMPRI CHINCHWAD,MAHARASHTRA,412105.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96461,405-0632024-6374702,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3501,JNE3501-KR-L,kurta,L,B08P5DW2X3,Shipped,1,INR,380.0,HYDERABAD,TELANGANA,500083.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96462,404-7132309-2417114,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3261,JNE3261-KR-XL,kurta,XL,B07R5X6P32,Shipped,1,INR,376.0,Mumbai,MAHARASHTRA,400104.0,IN,,false,,false
96463,404-6345820-5665153,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XXL,Western Dress,XXL,B09SDXSQ33,Shipped,1,INR,735.0,Mumbai,MAHARASHTRA,400104.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96464,404-8063821-0529137,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,J0354,J0354-KR-M,kurta,M,B098116JZS,Shipped,1,INR,635.0,pune,MAHARASHTRA,411018.0,IN,,false,,false
96465,403-8270008-2989933,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,SET350,SET350-KR-NP-XS,Set,XS,B09RKCDT2C,Shipped,1,INR,1122.0,Dhanbad,JHARKHAND,828301.0,IN,,false,,false
96466,407-3773547-2708328,2022-06-24,Cancelled,Amazon,Amazon.in,Expedited,J0005,J0005-DR-XL,Western Dress,XL,B08B3YB1FR,Unshipped,1,INR,899.0,KOLKATA,WEST BENGAL,700028.0,IN,,false,,false
96467,405-4532176-8502764,2022-06-24,Cancelled,Amazon,Amazon.in,Expedited,MEN5008,MEN5008-KR-XXL,kurta,XXL,B08YZ2RC62,Cancelled,0,,,Jalpaiguri,WEST BENGAL,735101.0,IN,,false,,false
96468,406-1709355-7801155,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE2101,JNE2101-KR-210-S,kurta,S,B0793S4TBK,Shipped,1,INR,301.0,BENGALURU,KARNATAKA,560068.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96469,406-1709355-7801155,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE1234,JNE1234-MULTI-KR-032-S,kurta,S,B01LZMXYSV,Shipped,1,INR,301.0,BENGALURU,KARNATAKA,560068.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96470,402-0462250-3153921,2022-06-24,Shipped - Picked Up,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XXXL,Western Dress,3XL,B09SDY4VDC,Shipped,1,INR,735.0,FARIDABAD,HARYANA,121002.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-UFMRPWCRGE2ZM,Amazon PLCC Free-Financing Universal Merchant AAT-SF4YGC5K3O574,Amazon PLCC Free-Financing Universal Merchant AAT-SUBB5QVZKACYG,Amazon PLCC Free-Financing Universal Merchant AAT-CF5ZF57364I7G,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",false,Easy Ship,false
96471,171-5213461-6837936,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3888,JNE3888-KR-M,kurta,M,B09Y266F7N,Shipped,1,INR,696.0,NEW DELHI,DELHI,110035.0,IN,VPC-44571-44201770 Coupon,false,,false
96472,405-9429624-7301931,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE2305,JNE2305-KR-533-M,kurta,M,B07GRSF1FC,Shipped,1,INR,376.0,Saphale,MAHARASHTRA,401102.0,IN,Duplicated A12RHGVGRWOT3S 1560498941486,false,,false
96473,407-2013721-9458746,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-L,Western Dress,L,B09SDXFFQ1,Shipped,1,INR,735.0,NEW DELHI,DELHI,110096.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96474,407-2013721-9458746,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3887,JNE3887-KR-XL,kurta,XL,B09TZVXQ1J,Shipped,1,INR,526.0,NEW DELHI,DELHI,110096.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96475,407-2013721-9458746,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-XL,Western Dress,XL,B09SDYWXDS,Shipped,1,INR,735.0,NEW DELHI,DELHI,110096.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96476,405-8962192-7310759,2022-06-24,Cancelled,Amazon,Amazon.in,Expedited,J0285,J0285-SKD-L,Set,L,B08QGHTFWF,Unshipped,1,INR,1442.0,Hyderabad,TELANGANA,500050.0,IN,,false,,false
96477,171-1275478-8779504,2022-06-24,Shipped - Picked Up,Merchant,Amazon.in,Standard,JNE3642,JNE3642-TP-XXL,Top,XXL,B09434XSZF,Shipped,1,INR,321.0,BENGALURU,KARNATAKA,560076.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-UFMRPWCRGE2ZM,Amazon PLCC Free-Financing Universal Merchant AAT-SF4YGC5K3O574,Amazon PLCC Free-Financing Universal Merchant AAT-SUBB5QVZKACYG,Amazon PLCC Free-Financing Universal Merchant AAT-CF5ZF57364I7G,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
96478,408-5490715-2684324,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,JNE3764,JNE3764-KR-S,kurta,S,B09K3RBPVP,Shipped,1,INR,399.0,HYDERABAD,TELANGANA,500002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
96479,406-2827635-2283505,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,J0009,J0009-SKD-S,Set,S,B0894X8979,Shipped,1,INR,828.0,NAVI MUMBAI,MAHARASHTRA,400708.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
