index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
49939,406-3310288-0809943,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,J0340,J0340-TP-XS,Top,XS,B0987184SL,Shipped,1,INR,690.0,MEERUT,UTTAR PRADESH,250004.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49940,405-0231083-5375544,2022-05-31,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,Shipped,1,INR,771.0,GHAZIABAD,UTTAR PRADESH,201010.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
49941,406-1891265-0397918,2022-05-31,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XL,Set,XL,B09NQ4QS13,Unshipped,1,INR,635.0,CHENNAI,TAMIL NADU,600084.0,IN,,false,,false
49942,171-9979837-0674711,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-XXL,Western Dress,XXL,B09SDYNZQ5,Shipped,1,INR,771.0,PALAMPUR,HIMACHAL PRADESH,176061.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49943,402-6670011-9714732,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,SET341,SET341-KR-NP-XL,Set,XL,B09NPX3HG3,Shipped,1,INR,857.0,SANGAREDDY,TELANGANA,502001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49944,404-2114725-6992354,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-S,Set,S,B08YNRB2DW,Shipped,1,INR,824.0,new delhi,DELHI,110017.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49945,403-8023416-6649167,2022-05-31,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0251,J0251-SKD-M,Set,M,B09KXVQTFX,Shipped,1,INR,725.0,BERHAMPUR,ODISHA,760001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
49946,407-8515192-9655564,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,J0308,J0308-DR-XXXL,Western Dress,3XL,B099NTV5ZV,Shipped,1,INR,665.0,THANE West,MAHARASHTRA,400607.0,IN,,false,,false
49947,407-8046813-5564308,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3801,JNE3801-KR-XXL,kurta,XXL,B09SDZ4XRT,Shipped,1,INR,771.0,CHENNAI,TAMIL NADU,600023.0,IN,,false,,false
49948,404-5674270-1973112,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,J0339,J0339-DR-M,Western Dress,M,B09831YHGV,Shipped,1,INR,825.0,HYDERABAD,TELANGANA,500010.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49949,408-6151314-4597112,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,J0339,J0339-DR-XL,Western Dress,XL,B0982ZDB2S,Shipped,1,INR,825.0,GURUGRAM,HARYANA,122101.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49950,171-8478093-3861139,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-L,kurta,L,B091Q84CBF,Shipped,1,INR,399.0,NEW DELHI,DELHI,110095.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49951,171-3576697-9719559,2022-05-31,Cancelled,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-XXXL,Western Dress,3XL,B09SDZ64HF,,0,INR,734.29,PALAMPUR,HIMACHAL PRADESH,176061.0,IN,,false,Easy Ship,false
49952,407-2047203-0955513,2022-05-31,Cancelled,Amazon,Amazon.in,Expedited,JNE3801,JNE3801-KR-XXL,kurta,XXL,B09SDZ4XRT,Unshipped,2,INR,1542.0,CHENNAI,TAMIL NADU,600023.0,IN,,false,,false
49953,408-3315668-7252307,2022-05-31,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0153,J0153-DR-S,Western Dress,S,B08N4RTJCY,Shipped,1,INR,0.0,BENGALURU,KARNATAKA,560008.0,IN,,false,Easy Ship,false
49954,171-0220000-1384374,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-L,Western Dress,L,B09SDXWNPZ,Shipped,1,INR,771.0,bengaluru,KARNATAKA,560016.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49955,406-7692601-4982717,2022-05-31,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3568,JNE3568-KR-M,kurta,M,B08KRZRSCL,Shipped,1,INR,435.0,AGRA,UTTAR PRADESH,282001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
49956,171-2241276-0799566,2022-05-31,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3861,JNE3861-DR-M,Western Dress,M,B09SDYNSM7,Shipped,1,INR,791.0,BENGALURU,KARNATAKA,560010.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
49957,407-3035442-1081156,2022-05-31,Cancelled,Amazon,Amazon.in,Expedited,J0308,J0308-DR-XXXL,Western Dress,3XL,B099NTV5ZV,Cancelled,0,,,THANE,MAHARASHTRA,400607.0,IN,,false,,false
49958,404-1262133-9889114,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XL,kurta,XL,B081X921QM,Shipped,1,INR,471.0,Shirwal,MAHARASHTRA,412801.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49959,404-1262133-9889114,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3366,JNE3366-KR-1053-XXL,kurta,XXL,B07SZSYB81,Shipped,1,INR,382.0,Shirwal,MAHARASHTRA,412801.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49960,406-9161259-6571526,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Shipped,1,INR,382.0,MUMBAI,MAHARASHTRA,400086.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49961,171-5140057-0677159,2022-05-31,Cancelled,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-L,Western Dress,L,B09SDXWNPZ,Cancelled,0,,,bengaluru,KARNATAKA,560016.0,IN,,false,,false
49962,406-6202194-0998767,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,SET405,SET405-KR-NP-XL,Set,XL,B09QJ3XPJ8,Shipped,1,INR,771.0,MULAGUMUDU,TAMIL NADU,629167.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49963,403-8728211-7876323,2022-05-31,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3860,JNE3860-DR-XL,Western Dress,XL,B09SDXQK2Z,Shipped,1,INR,614.0,KOLKATA,WEST BENGAL,700033.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
49964,171-3999186-4953962,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,J0006,J0006-SET-XXL,Ethnic Dress,XXL,B0894X9QY9,Shipped,1,INR,899.0,Thane West,MAHARASHTRA,400615.0,IN,,false,,false
49965,403-3623257-5098742,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3905,JNE3905-DR-M,Western Dress,M,B09YYRG28X,Shipped,1,INR,625.0,CURCHOREM,GOA,403706.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49966,404-7117620-5174736,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,NW012,NW012-TP-PJ-L,Set,L,B0922V9HP7,Shipped,1,INR,537.0,EAST DELHI,Delhi,110096.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49967,171-9367862-3186720,2022-05-31,Cancelled,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-L,Western Dress,L,B09SDXWNPZ,Cancelled,0,,,bengaluru,KARNATAKA,560016.0,IN,,false,,false
49968,171-1214739-8601135,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3654,JNE3654-TP-L,Top,L,B09B3GS5CM,Shipped,1,INR,371.0,NEW DELHI,DELHI,110027.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49969,402-3557446-1629935,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXL,Set,XXL,B09NQ3MPRM,Shipped,1,INR,635.0,VASAI VIRAR,MAHARASHTRA,401208.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49970,404-9236500-1361906,2022-05-31,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET341,SET341-KR-NP-L,Set,L,B09NPXCZZG,Shipped,1,INR,857.0,Uttam nagar,DELHI,110059.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
49971,408-9447027-9083555,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Shipped,1,INR,382.0,TIRUVANNAMALAI,TAMIL NADU,606601.0,IN,,false,,false
49972,171-1062589-7472329,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-S,Set,S,B09NQ47F17,Shipped,1,INR,641.0,GUNTUR,ANDHRA PRADESH,522002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
49973,403-2238009-2471544,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXL,kurta,XXL,B082W8RWN1,Shipped,1,INR,382.0,IMPHAL west,MANIPUR,795001.0,IN,Duplicated A12RHGVGRWOT3S 1560498941486,false,,false
49974,403-0492802-3703546,2022-05-31,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3670,JNE3670-TU-S,Top,S,B0943KRMLF,Shipped,1,INR,388.0,ARRAH,BIHAR,802301.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
49975,403-6116513-2663550,2022-05-31,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3835,JNE3835-KR-S,kurta,S,B09Q3J655Y,Shipped,1,INR,666.0,DEHRADUN,UTTARAKHAND,248001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
49976,403-1810090-4029131,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,J0285,J0285-SKD-XS,Set,XS,B08QGN4RYQ,Shipped,1,INR,1523.0,MADHAPAR,Gujarat,370020.0,IN,,false,,false
49977,403-6941890-9513149,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3905,JNE3905-DR-XXL,Western Dress,XXL,B09YYR23XR,Shipped,1,INR,625.0,NOIDA,UTTAR PRADESH,201301.0,IN,,false,,false
49978,404-0486886-9657115,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,NW036,NW036-ST-SR-S,Set,S,B09M75Y9HB,Shipped,1,INR,539.0,THANE,MAHARASHTRA,400608.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
