index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
66195,171-8406102-7282702,2022-05-18,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0413,J0413-DR-M,Western Dress,M,B09TY1HFLG,Shipped,1,INR,741.0,GREATER NOIDA,UTTAR PRADESH,201306.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,VPC-44571-41445527 Coupon,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
66196,405-1115844-9595510,2022-05-18,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3480,JNE3480-KR-L,kurta,L,B099RJ46LP,Shipped,1,INR,301.0,Hyderabad,TELANGANA,500005.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
66197,406-9699897-5699552,2022-05-18,Cancelled,Merchant,Amazon.in,Standard,J0355,J0355-KR-XL,kurta,XL,B09811D23W,,0,INR,604.76,Kolkata,WEST BENGAL,700047.0,IN,,false,Easy Ship,false
66198,406-5412668-8845153,2022-05-18,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET397,SET397-KR-NP  -M,Set,M,B09RKD6KWL,Shipped,1,INR,999.0,DEHRADUN,UTTARAKHAND,248002.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
66199,407-1591827-0859566,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-XL,Top,XL,B0986ZC1YG,Shipped,1,INR,599.0,Kolkata,WEST BENGAL,700049.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
66200,171-1998829-7691529,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,J0236,J0236-SKD-S,Set,S,B08ZYPD8GX,Shipped,1,INR,949.0,DAVANAGERE,KARNATAKA,577002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
66201,407-8269408-0241139,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XL,Set,XL,B09NDMP4XK,Shipped,1,INR,666.0,THANE,MAHARASHTRA,421505.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
66202,404-5961032-3277955,2022-05-18,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3767,JNE3767-KR-M,kurta,M,B09K3WYKQR,Shipped,1,INR,487.0,BENGALURU,KARNATAKA,560092.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
66203,406-3775620-0917919,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,J0002,J0002-SKD-XXXL,Set,3XL,B0894YJC25,Shipped,1,INR,1186.0,PUNE,MAHARASHTRA,412207.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
66204,408-7236998-1023559,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-S,Set,S,B09K3G4TS6,Shipped,1,INR,736.0,BENGALURU,KARNATAKA,560070.0,IN,,false,,false
66205,403-7648090-7315519,2022-05-18,Cancelled,Merchant,Amazon.in,Standard,J0142,J0142-KR-L,kurta,L,B08QGJ4YT1,,0,INR,377.14,NAVI MUMBAI,MAHARASHTRA,410209.0,IN,,false,Easy Ship,false
66206,403-6719835-9732309,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XL,Set,XL,B0894YFQ5R,Shipped,1,INR,696.0,MOHALI,PUNJAB,140301.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
66207,408-1422748-2168338,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-M,kurta,M,B099FB63Q6,Shipped,1,INR,487.0,MUMBAI,MAHARASHTRA,400093.0,IN,,false,,false
66208,402-3734254-6829134,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,JNE3904,JNE3904-DR-S,Western Dress,S,B09Y282Q7Y,Shipped,1,INR,599.0,MUMBAI,MAHARASHTRA,400051.0,IN,VPC-44571-41445527 Coupon,false,,false
66209,402-5202836-9037950,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XXXL,Top,3XL,B08RYPRVPV,Shipped,1,INR,574.0,MANDI,HIMACHAL PRADESH,175001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
66210,171-5242657-6664346,2022-05-18,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3429,JNE3429-KR-M,kurta,M,B0893FXX9Q,Shipped,1,INR,318.0,RAICHUR,KARNATAKA,584116.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
66211,408-5336878-6237169,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,BL103,BL103-XL,Blouse,XL,B085GC4VG9,Shipped,1,INR,499.0,PUNE,MAHARASHTRA,411052.0,IN,,false,,false
66212,405-3164950-7261116,2022-05-18,Cancelled,Merchant,Amazon.in,Standard,JNE3484,JNE3484-KR-M,kurta,M,B08W8T2TDB,,0,INR,286.67,MUMBAI,MAHARASHTRA,400103.0,IN,,false,Easy Ship,false
66213,171-4919382-6358763,2022-05-18,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0185,J0185-DR-M,Ethnic Dress,M,B091YK5174,Shipped,1,INR,766.0,HYDERABAD,TELANGANA,500079.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",false,Easy Ship,false
66214,407-5996988-6013164,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,PJNE2199,PJNE2199-KR-N-5XL,kurta,5XL,B09LD4H4J5,Shipped,1,INR,764.0,Ghansoli,MAHARASHTRA,400701.0,IN,,false,,false
66215,403-5131268-4343562,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-L,kurta,L,B081X7JHBC,Shipped,1,INR,435.0,BENGALURU,KARNATAKA,560062.0,IN,,false,,false
66216,402-8641485-4061143,2022-05-18,Cancelled,Merchant,Amazon.in,Standard,J0103,J0103-SKD-L,Set,L,B08VW3P7X2,,0,,,MADHUBANI,BIHAR,847211.0,IN,,false,Easy Ship,false
66217,406-2196201-3452358,2022-05-18,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3636,JNE3636-KR-XL,kurta,XL,B09813H6G4,Shipped,1,INR,459.0,KARUR District,TAMIL NADU,639006.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",false,Easy Ship,false
66218,402-0446441-9944360,2022-05-18,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3887,JNE3887-KR-XXL,kurta,XXL,B09TZYFCNB,Shipped,1,INR,526.0,MUMBAI,MAHARASHTRA,400076.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,VPC-44571-41445473 Coupon,Amazon PLCC Free-Financing Universal Merchant AAT-GXITVHEAQ4QDS,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",false,Easy Ship,false
66219,404-2324005-4912340,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-XL,kurta,XL,B081WPK66G,Shipped,1,INR,379.0,Howrah,WEST BENGAL,711104.0,IN,,false,,false
66220,171-1225905-9443521,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,J0285,J0285-SKD-XS,Set,XS,B08QGN4RYQ,Shipped,1,INR,1523.0,BARPETA,ASSAM,781301.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
66221,407-7012588-9650700,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,SET250,SET250-KR-SHA-S,Set,S,B08WHYM2X9,Shipped,1,INR,675.0,BENGALURU,KARNATAKA,560078.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
66222,171-3701943-8793910,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Shipped,1,INR,382.0,BHOPAL,MADHYA PRADESH,462016.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,false,,false
